日期,河名,站名,水位,流量,含沙量
2023-02-04,黄河,龙羊峡蓄水量,2584.54,(182)亿,-
2023-02-04,黄河,龙羊峡出库,-,680,-
2023-02-04,黄河,刘家峡入库,-,763,-
2023-02-04,黄河,刘家峡蓄水量,1728.31,(31.3)亿,-
2023-02-04,黄河,刘家峡出库,-,436,-
2023-02-04,黄河,兰州,1510.03,384,-
2023-02-04,黄河,下河沿,1229.33,656,-
2023-02-04,黄河,石嘴山,1087.35,632,-
2023-02-04,黄河,巴彦高勒,1051.11,635,-
2023-02-04,黄河,三湖河口,1017.81,525,-
2023-02-04,黄河,包头,1002.91,530,-
2023-02-04,黄河,头道拐,988.16,595,-
2023-02-04,黄河,万家寨蓄水量,973.23,(4.38)亿,-
2023-02-04,黄河,万家寨上出库,-,519,-
2023-02-04,黄河,万家寨下,898.9,519,-
2023-02-04,黄河,府谷,807,588,-
2023-02-04,黄河,吴堡,636.2,540,-
2023-02-04,黄河,龙门,378.13,580,-
2023-02-04,汾河,河津,371.12,41.5,-
2023-02-04,北洛河,状头,360.59,3.56,-
2023-02-04,泾河,张家山,419.52,2.30,-
2023-02-04,渭河,咸阳,372.94,29.4,-
2023-02-04,渭河,华县(二),337.84,69.8,-
2023-02-04,黄河,潼关,325.5,623,-
2023-02-04,黄河,史家滩蓄水量,316.29,(4.81)亿,-
2023-02-04,黄河,三门峡,274.72,1480,-
2023-02-04,黄河,小浪底上蓄水量,259.36,(55.1)亿,-
2023-02-04,黄河,小浪底,133.51,420,-
2023-02-04,伊河,东湾,-,-,-
2023-02-04,伊河,陆浑坝上蓄水量,314.42,(4.75)亿,-
2023-02-04,伊河,陆浑坝上出库,-,-,-
2023-02-04,伊河,龙门镇,146.92,3.80,-
2023-02-04,洛河,卢氏,-,-,-
2023-02-04,洛河,故县水库蓄水量,529.22,(5.40)亿,-
2023-02-04,洛河,故县水库出库,-,-,-
2023-02-04,洛河,长水（二）,377.8,22,-
2023-02-04,洛河,白马寺,112.65,9.50,-
2023-02-04,伊洛河,黑石关,107.51,33.6,-
2023-02-04,丹河,山路坪,-,-,-
2023-02-04,沁河,五龙口,-,-,-
2023-02-04,沁河,武陟,98.27,7.57,-
2023-02-04,黄河,花园口,88.26,425,-
2023-02-04,黄河,夹河滩,71.06,347,-
2023-02-04,黄河,高村,57.12,326,-
2023-02-04,黄河,孙口,42.19,327,-
2023-02-04,大汶河,戴村坝,-,-,-
2023-02-04,东平湖,东平湖老湖蓄水量,41.45,(5.26)亿,-
2023-02-04,大汶河,出湖闸,-,-,-
2023-02-04,黄河,艾山,35.19,340,-
2023-02-04,黄河,泺口,23.6,344,-
2023-02-04,黄河,利津,8.44,279,-
2023-02-05,黄河,唐乃亥,2670.6,190,-
2023-02-05,黄河,龙羊峡入库,-,178,-
2023-02-05,黄河,龙羊峡蓄水量,2584.46,(182)亿,-
2023-02-05,黄河,龙羊峡出库,-,495,-
2023-02-05,黄河,刘家峡入库,-,535,-
2023-02-05,黄河,刘家峡蓄水量,1728.38,(31.4)亿,-
2023-02-05,黄河,刘家峡出库,-,436,-
2023-02-05,黄河,兰州,1510.4,542,-
2023-02-05,黄河,下河沿,1229.19,591,-
2023-02-05,黄河,石嘴山,1087.21,650,-
2023-02-05,黄河,巴彦高勒,1051.12,637,-
2023-02-05,黄河,三湖河口,1017.88,560,-
2023-02-05,黄河,包头,1002.91,530,-
2023-02-05,黄河,头道拐,988.15,594,-
2023-02-05,黄河,万家寨蓄水量,973.27,(4.39)亿,-
2023-02-05,黄河,万家寨上出库,-,622,-
2023-02-05,黄河,万家寨下,899.09,622,-
2023-02-05,黄河,府谷,807.05,609,-
2023-02-05,黄河,吴堡,636.21,548,-
2023-02-05,黄河,龙门,378.27,610,-
2023-02-05,汾河,河津,370.71,30.9,-
2023-02-05,北洛河,状头,360.59,3.56,-
2023-02-05,泾河,张家山,419.51,2.11,-
2023-02-05,渭河,咸阳,372.95,29.5,-
2023-02-05,渭河,华县(二),337.8,64,-
2023-02-05,黄河,潼关,325.54,635,-
2023-02-05,黄河,史家滩蓄水量,316.31,(4.83)亿,-
2023-02-05,黄河,三门峡,272.98,392,-
2023-02-05,黄河,小浪底上蓄水量,259.46,(55.4)亿,-
2023-02-05,黄河,小浪底,133.42,400,-
2023-02-05,伊河,东湾,-,-,-
2023-02-05,伊河,陆浑坝上蓄水量,314.38,(4.74)亿,-
2023-02-05,伊河,陆浑坝上出库,-,-,-
2023-02-05,伊河,龙门镇,146.9,3.36,-
2023-02-05,洛河,卢氏,-,-,-
2023-02-05,洛河,故县水库蓄水量,529.17,(5.40)亿,-
2023-02-05,洛河,故县水库出库,-,-,-
2023-02-05,洛河,长水（二）,377.8,22,-
2023-02-05,洛河,白马寺,112.6,6.35,-
2023-02-05,伊洛河,黑石关,107.23,30.1,-
2023-02-05,丹河,山路坪,-,-,-
2023-02-05,沁河,五龙口,140.28,9.22,-
2023-02-05,沁河,武陟,98.27,7.57,-
2023-02-05,黄河,花园口,88.06,347,-
2023-02-05,黄河,夹河滩,71.07,352,-
2023-02-05,黄河,高村,57.09,310,-
2023-02-05,黄河,孙口,42.17,321,-
2023-02-05,大汶河,戴村坝,-,-,-
2023-02-05,东平湖,东平湖老湖蓄水量,41.44,(5.25)亿,-
2023-02-05,大汶河,出湖闸,-,-,-
2023-02-05,黄河,艾山,35.13,326,-
2023-02-05,黄河,泺口,23.54,324,-
2023-02-05,黄河,利津,8.32,255,-
2023-02-06,黄河,唐乃亥,2670.61,193,-
2023-02-06,黄河,龙羊峡入库,-,185,-
2023-02-06,黄河,龙羊峡蓄水量,2584.37,(182)亿,-
2023-02-06,黄河,龙羊峡出库,-,484,-
2023-02-06,黄河,刘家峡入库,-,517,-
2023-02-06,黄河,刘家峡蓄水量,1728.43,(31.5)亿,-
2023-02-06,黄河,刘家峡出库,-,432,-
2023-02-06,黄河,兰州,1510.42,552,-
2023-02-06,黄河,下河沿,1229.16,578,-
2023-02-06,黄河,石嘴山,1087.14,657,-
2023-02-06,黄河,巴彦高勒,1051.12,637,-
2023-02-06,黄河,三湖河口,1017.92,580,-
2023-02-06,黄河,包头,1002.96,540,-
2023-02-06,黄河,头道拐,988.12,591,-
2023-02-06,黄河,万家寨蓄水量,972.66,(4.26)亿,-
2023-02-06,黄河,万家寨上出库,-,616,-
2023-02-06,黄河,万家寨下,899.08,616,-
2023-02-06,黄河,府谷,807.18,664,-
2023-02-06,黄河,吴堡,636.35,620,-
2023-02-06,黄河,龙门,378.22,592,-
2023-02-06,汾河,河津,371.09,40.7,-
2023-02-06,北洛河,状头,360.59,3.56,-
2023-02-06,泾河,张家山,419.5,1.92,-
2023-02-06,渭河,咸阳,372.93,29.2,-
2023-02-06,渭河,华县(二),337.74,56.5,-
2023-02-06,黄河,潼关,325.51,610,-
2023-02-06,黄河,史家滩蓄水量,316.68,(5.12)亿,-
2023-02-06,黄河,三门峡,273.64,679,-
2023-02-06,黄河,小浪底上蓄水量,259.47,(55.4)亿,-
2023-02-06,黄河,小浪底,133.58,437,-
2023-02-06,伊河,东湾,-,-,-
2023-02-06,伊河,陆浑坝上蓄水量,314.38,(4.74)亿,-
2023-02-06,伊河,陆浑坝上出库,-,-,-
2023-02-06,伊河,龙门镇,146.96,5.04,-
2023-02-06,洛河,卢氏,-,-,-
2023-02-06,洛河,故县水库蓄水量,529.12,(5.39)亿,-
2023-02-06,洛河,故县水库出库,-,-,-
2023-02-06,洛河,长水（二）,377.8,22,-
2023-02-06,洛河,白马寺,112.8,22.4,-
2023-02-06,伊洛河,黑石关,107.21,29.9,-
2023-02-06,丹河,山路坪,-,-,-
2023-02-06,沁河,五龙口,-,-,-
2023-02-06,沁河,武陟,98.29,8.18,-
2023-02-06,黄河,花园口,88.3,443,-
2023-02-06,黄河,夹河滩,71.03,337,-
2023-02-06,黄河,高村,57.06,295,-
2023-02-06,黄河,孙口,42.14,310,-
2023-02-06,大汶河,戴村坝,-,-,-
2023-02-06,东平湖,东平湖老湖蓄水量,41.43,(5.23)亿,-
2023-02-06,大汶河,出湖闸,-,-,-
2023-02-06,黄河,艾山,35.11,320,-
2023-02-06,黄河,泺口,23.47,303,-
2023-02-06,黄河,利津,8.29,248,-
2023-02-07,黄河,唐乃亥,2670.62,196,-
2023-02-07,黄河,龙羊峡入库,-,181,-
2023-02-07,黄河,龙羊峡蓄水量,2584.3,(181)亿,-
2023-02-07,黄河,龙羊峡出库,-,598,-
2023-02-07,黄河,刘家峡入库,-,752,-
2023-02-07,黄河,刘家峡蓄水量,1728.74,(31.9)亿,-
2023-02-07,黄河,刘家峡出库,-,438,-
2023-02-07,黄河,兰州,1509.85,325,-
2023-02-07,黄河,下河沿,1229.17,582,-
2023-02-07,黄河,石嘴山,1087.04,665,-
2023-02-07,黄河,巴彦高勒,1051.08,629,-
2023-02-07,黄河,三湖河口,1017.98,620,-
2023-02-07,黄河,包头,1003,548,-
2023-02-07,黄河,头道拐,988.08,579,-
2023-02-07,黄河,万家寨蓄水量,972.3,(4.18)亿,-
2023-02-07,黄河,万家寨上出库,-,711,-
2023-02-07,黄河,万家寨下,899.24,711,-
2023-02-07,黄河,府谷,807.19,668,-
2023-02-07,黄河,吴堡,636.45,670,-
2023-02-07,黄河,龙门,378.36,646,-
2023-02-07,汾河,河津,371.07,40.1,-
2023-02-07,北洛河,状头,360.61,4.44,-
2023-02-07,泾河,张家山,419.5,1.92,-
2023-02-07,渭河,咸阳,373.06,31.1,-
2023-02-07,渭河,华县(二),337.87,73.5,-
2023-02-07,黄河,潼关,325.56,645,-
2023-02-07,黄河,史家滩蓄水量,316.72,(5.16)亿,-
2023-02-07,黄河,三门峡,273.74,728,-
2023-02-07,黄河,小浪底上蓄水量,259.54,(55.5)亿,-
2023-02-07,黄河,小浪底,133.56,403,-
2023-02-07,伊河,东湾,-,-,-
2023-02-07,伊河,陆浑坝上蓄水量,314.41,(4.75)亿,-
2023-02-07,伊河,陆浑坝上出库,-,-,-
2023-02-07,伊河,龙门镇,146.96,5.04,-
2023-02-07,洛河,卢氏,-,-,-
2023-02-07,洛河,故县水库蓄水量,529.07,(5.38)亿,-
2023-02-07,洛河,故县水库出库,-,-,-
2023-02-07,洛河,长水（二）,377.8,22,-
2023-02-07,洛河,白马寺,112.81,23.4,-
2023-02-07,伊洛河,黑石关,107.37,31.7,-
2023-02-07,丹河,山路坪,-,-,-
2023-02-07,沁河,五龙口,-,-,-
2023-02-07,沁河,武陟,98.3,8.50,-
2023-02-07,黄河,花园口,88.06,347,-
2023-02-07,黄河,夹河滩,71.06,347,-
2023-02-07,黄河,高村,57.08,305,-
2023-02-07,黄河,孙口,42.1,300,-
2023-02-07,大汶河,戴村坝,-,-,-
2023-02-07,东平湖,东平湖老湖蓄水量,41.43,(5.23)亿,-
2023-02-07,大汶河,出湖闸,-,-,-
2023-02-07,黄河,艾山,35.1,318,-
2023-02-07,黄河,泺口,23.44,294,-
2023-02-07,黄河,利津,8.24,239,-
2023-02-14,黄河,唐乃亥,2670.63,198,-
2023-02-14,黄河,龙羊峡入库,-,199,-
2023-02-14,黄河,龙羊峡蓄水量,2583.75,(179)亿,-
2023-02-14,黄河,龙羊峡出库,-,611,-
2023-02-14,黄河,刘家峡入库,-,901,-
2023-02-14,黄河,刘家峡蓄水量,1730.02,(33.5)亿,-
2023-02-14,黄河,刘家峡出库,-,388,-
2023-02-14,黄河,兰州,1510.03,384,-
2023-02-14,黄河,下河沿,1229.01,515,-
2023-02-14,黄河,石嘴山,1086.84,672,-
2023-02-14,黄河,巴彦高勒,1051.04,690,-
2023-02-14,黄河,三湖河口,1018.18,732,-
2023-02-14,黄河,包头,1003.3,608,-
2023-02-14,黄河,头道拐,988.18,594,-
2023-02-14,黄河,万家寨蓄水量,972.59,(4.24)亿,-
2023-02-14,黄河,万家寨上出库,-,699,-
2023-02-14,黄河,万家寨下,899.22,699,-
2023-02-14,黄河,府谷,807.05,608,-
2023-02-14,黄河,吴堡,636.17,526,-
2023-02-14,黄河,龙门,378.34,638,-
2023-02-14,汾河,河津,371.18,43.2,-
2023-02-14,北洛河,状头,360.62,4.94,-
2023-02-14,泾河,张家山,419.5,1.92,-
2023-02-14,渭河,咸阳,372.9,28.9,-
2023-02-14,渭河,华县(二),337.81,65.3,-
2023-02-14,黄河,潼关,325.73,762,-
2023-02-14,黄河,史家滩蓄水量,317.47,(5.81)亿,-
2023-02-14,黄河,三门峡,272.62,257,-
2023-02-14,黄河,小浪底上蓄水量,260.39,(57.4)亿,-
2023-02-14,黄河,小浪底,133.54,397,-
2023-02-14,伊河,东湾,-,-,-
2023-02-14,伊河,陆浑坝上蓄水量,314.29,(4.71)亿,-
2023-02-14,伊河,陆浑坝上出库,-,-,-
2023-02-14,伊河,龙门镇,146.92,3.80,-
2023-02-14,洛河,卢氏,-,-,-
2023-02-14,洛河,故县水库蓄水量,529,(5.37)亿,-
2023-02-14,洛河,故县水库出库,-,-,-
2023-02-14,洛河,长水（二）,377.73,16.8,-
2023-02-14,洛河,白马寺,112.76,18.4,-
2023-02-14,伊洛河,黑石关,107.35,31.5,-
2023-02-14,丹河,山路坪,-,-,-
2023-02-14,沁河,五龙口,-,-,-
2023-02-14,沁河,武陟,98.62,19.2,-
2023-02-14,黄河,花园口,88.45,509,-
2023-02-14,黄河,夹河滩,71.06,353,-
2023-02-14,黄河,高村,57.14,335,-
2023-02-14,黄河,孙口,42.11,298,-
2023-02-14,大汶河,戴村坝,-,-,-
2023-02-14,东平湖,东平湖老湖蓄水量,41.28,(4.99)亿,-
2023-02-14,大汶河,出湖闸,-,-,-
2023-02-14,黄河,艾山,35.03,292,-
2023-02-14,黄河,泺口,23.34,267,-
2023-02-14,黄河,利津,8.1,237,-
2023-02-15,黄河,唐乃亥,2670.55,178,-
2023-02-15,黄河,龙羊峡入库,-,205,-
2023-02-15,黄河,龙羊峡蓄水量,2583.63,(179)亿,-
2023-02-15,黄河,龙羊峡出库,-,636,-
2023-02-15,黄河,刘家峡入库,-,471,-
2023-02-15,黄河,刘家峡蓄水量,1730.15,(33.7)亿,-
2023-02-15,黄河,刘家峡出库,-,354,-
2023-02-15,黄河,兰州,1509.97,363,-
2023-02-15,黄河,下河沿,1228.98,503,-
2023-02-15,黄河,石嘴山,1086.63,682,-
2023-02-15,黄河,巴彦高勒,1051.1,700,-
2023-02-15,黄河,三湖河口,1018.18,732,-
2023-02-15,黄河,包头,1003.36,620,-
2023-02-15,黄河,头道拐,988.17,592,-
2023-02-15,黄河,万家寨蓄水量,972.25,(4.17)亿,-
2023-02-15,黄河,万家寨上出库,-,478,-
2023-02-15,黄河,万家寨下,898.82,478,-
2023-02-15,黄河,府谷,807.09,624,-
2023-02-15,黄河,吴堡,636.23,558,-
2023-02-15,黄河,龙门,378.37,650,-
2023-02-15,汾河,河津,371.16,42.6,-
2023-02-15,北洛河,状头,360.58,3.15,-
2023-02-15,泾河,张家山,419.6,3.84,-
2023-02-15,渭河,咸阳,372.75,27,-
2023-02-15,渭河,华县(二),337.85,71.8,-
2023-02-15,黄河,潼关,325.7,742,-
2023-02-15,黄河,史家滩蓄水量,317.26,(5.62)亿,-
2023-02-15,黄河,三门峡,274.11,946,-
2023-02-15,黄河,小浪底上蓄水量,260.61,(57.8)亿,-
2023-02-15,黄河,小浪底,133.25,334,-
2023-02-15,伊河,东湾,-,-,-
2023-02-15,伊河,陆浑坝上蓄水量,314.29,(4.71)亿,-
2023-02-15,伊河,陆浑坝上出库,-,-,-
2023-02-15,伊河,龙门镇,146.92,3.80,-
2023-02-15,洛河,卢氏,-,-,-
2023-02-15,洛河,故县水库蓄水量,528.95,(5.36)亿,-
2023-02-15,洛河,故县水库出库,-,-,-
2023-02-15,洛河,长水（二）,378.05,45.8,-
2023-02-15,洛河,白马寺,112.62,7.47,-
2023-02-15,伊洛河,黑石关,107.22,30,-
2023-02-15,丹河,山路坪,-,-,-
2023-02-15,沁河,五龙口,139.8,19.2,-
2023-02-15,沁河,武陟,98.64,19.9,-
2023-02-15,黄河,花园口,88.22,372,-
2023-02-15,黄河,夹河滩,71.1,367,-
2023-02-15,黄河,高村,57.11,321,-
2023-02-15,黄河,孙口,42.14,306,-
2023-02-15,大汶河,戴村坝,-,-,-
2023-02-15,东平湖,东平湖老湖蓄水量,41.26,(4.96)亿,-
2023-02-15,大汶河,出湖闸,-,-,-
2023-02-15,黄河,艾山,35.08,309,-
2023-02-15,黄河,泺口,23.32,262,-
2023-02-15,黄河,利津,8.07,233,-
2023-02-16,黄河,唐乃亥,2670.65,204,-
2023-02-16,黄河,龙羊峡入库,-,207,-
2023-02-16,黄河,龙羊峡蓄水量,2583.54,(179)亿,-
2023-02-16,黄河,龙羊峡出库,-,601,-
2023-02-16,黄河,刘家峡入库,-,847,-
2023-02-16,黄河,刘家峡蓄水量,1730.37,(33.9)亿,-
2023-02-16,黄河,刘家峡出库,-,363,-
2023-02-16,黄河,兰州,1510.13,422,-
2023-02-16,黄河,下河沿,1228.97,499,-
2023-02-16,黄河,石嘴山,1086.42,613,-
2023-02-16,黄河,巴彦高勒,1051.08,752,-
2023-02-16,黄河,三湖河口,1018.15,721,-
2023-02-16,黄河,包头,1003.38,672,-
2023-02-16,黄河,头道拐,988.26,651,-
2023-02-16,黄河,万家寨蓄水量,972,(4.12)亿,-
2023-02-16,黄河,万家寨上出库,-,640,-
2023-02-16,黄河,万家寨下,899.12,640,-
2023-02-16,黄河,府谷,807.21,675,-
2023-02-16,黄河,吴堡,636.39,640,-
2023-02-16,黄河,龙门,378.32,630,-
2023-02-16,汾河,河津,371.1,40.9,-
2023-02-16,北洛河,状头,360.51,1.53,-
2023-02-16,泾河,张家山,419.6,3.84,-
2023-02-16,渭河,咸阳,372.77,27.3,-
2023-02-16,渭河,华县(二),337.92,78.5,-
2023-02-16,黄河,潼关,325.69,734,-
2023-02-16,黄河,史家滩蓄水量,317.22,(5.58)亿,-
2023-02-16,黄河,三门峡,273.63,674,-
2023-02-16,黄河,小浪底上蓄水量,260.78,(58.2)亿,-
2023-02-16,黄河,小浪底,133.39,363,-
2023-02-16,伊河,东湾,-,-,-
2023-02-16,伊河,陆浑坝上蓄水量,314.29,(4.71)亿,-
2023-02-16,伊河,陆浑坝上出库,-,-,-
2023-02-16,伊河,龙门镇,146.92,3.80,-
2023-02-16,洛河,卢氏,-,-,-
2023-02-16,洛河,故县水库蓄水量,528.91,(5.35)亿,-
2023-02-16,洛河,故县水库出库,-,-,-
2023-02-16,洛河,长水（二）,377.78,20.5,-
2023-02-16,洛河,白马寺,112.59,5.86,-
2023-02-16,伊洛河,黑石关,107.16,29.4,-
2023-02-16,丹河,山路坪,-,-,-
2023-02-16,沁河,五龙口,-,-,-
2023-02-16,沁河,武陟,98.49,14.8,-
2023-02-16,黄河,花园口,88.43,470,-
2023-02-16,黄河,夹河滩,71.1,367,-
2023-02-16,黄河,高村,57.16,346,-
2023-02-16,黄河,孙口,42.13,304,-
2023-02-16,大汶河,戴村坝,-,-,-
2023-02-16,东平湖,东平湖老湖蓄水量,41.24,(4.93)亿,-
2023-02-16,大汶河,出湖闸,-,-,-
2023-02-16,黄河,艾山,35.07,307,-
2023-02-16,黄河,泺口,23.39,281,-
2023-02-16,黄河,利津,8.04,230,-
2023-02-17,黄河,唐乃亥,2670.63,198,-
2023-02-17,黄河,龙羊峡入库,-,200,-
2023-02-17,黄河,龙羊峡蓄水量,2583.47,(178)亿,-
2023-02-17,黄河,龙羊峡出库,-,564,-
2023-02-17,黄河,刘家峡入库,-,670,-
2023-02-17,黄河,刘家峡蓄水量,1730.7,(34.4)亿,-
2023-02-17,黄河,刘家峡出库,-,361,-
2023-02-17,黄河,兰州,1509.92,347,-
2023-02-17,黄河,下河沿,1228.72,410,-
2023-02-17,黄河,石嘴山,1086.38,609,-
2023-02-17,黄河,巴彦高勒,1050.99,725,-
2023-02-17,黄河,三湖河口,1018.14,717,-
2023-02-17,黄河,包头,1003.4,680,-
2023-02-17,黄河,头道拐,988.32,657,-
2023-02-17,黄河,万家寨蓄水量,972.07,(4.13)亿,-
2023-02-17,黄河,万家寨上出库,-,705,-
2023-02-17,黄河,万家寨下,899.23,705,-
2023-02-17,黄河,府谷,807.28,705,-
2023-02-17,黄河,吴堡,636.39,640,-
2023-02-17,黄河,龙门,378.48,698,-
2023-02-17,汾河,河津,370.8,33,-
2023-02-17,北洛河,状头,360.65,6.42,-
2023-02-17,泾河,张家山,419.6,3.84,-
2023-02-17,渭河,咸阳,372.82,27.9,-
2023-02-17,渭河,华县(二),337.82,66.6,-
2023-02-17,黄河,潼关,325.64,697,-
2023-02-17,黄河,史家滩蓄水量,317,(5.39)亿,-
2023-02-17,黄河,三门峡,274.04,925,-
2023-02-17,黄河,小浪底上蓄水量,260.94,(58.6)亿,-
2023-02-17,黄河,小浪底,133.41,367,-
2023-02-17,伊河,东湾,-,-,-
2023-02-17,伊河,陆浑坝上蓄水量,314.27,(4.70)亿,-
2023-02-17,伊河,陆浑坝上出库,-,-,-
2023-02-17,伊河,龙门镇,146.93,4.07,-
2023-02-17,洛河,卢氏,-,-,-
2023-02-17,洛河,故县水库蓄水量,528.87,(5.34)亿,-
2023-02-17,洛河,故县水库出库,-,-,-
2023-02-17,洛河,长水（二）,377.81,22.7,-
2023-02-17,洛河,白马寺,112.69,12.5,-
2023-02-17,伊洛河,黑石关,107.04,28,-
2023-02-17,丹河,山路坪,-,-,-
2023-02-17,沁河,五龙口,-,-,-
2023-02-17,沁河,武陟,98.33,9.49,-
2023-02-17,黄河,花园口,88.04,319,-
2023-02-17,黄河,夹河滩,71.1,367,-
2023-02-17,黄河,高村,57.13,330,-
2023-02-17,黄河,孙口,42.14,307,-
2023-02-17,大汶河,戴村坝,-,-,-
2023-02-17,东平湖,东平湖老湖蓄水量,41.22,(4.89)亿,-
2023-02-17,大汶河,出湖闸,-,-,-
2023-02-17,黄河,艾山,35.08,309,-
2023-02-17,黄河,泺口,23.34,267,-
2023-02-17,黄河,利津,8.09,236,-
2023-02-18,黄河,唐乃亥,2670.65,204,-
2023-02-18,黄河,龙羊峡入库,-,199,-
2023-02-18,黄河,龙羊峡蓄水量,2583.41,(178)亿,-
2023-02-18,黄河,龙羊峡出库,-,421,-
2023-02-18,黄河,刘家峡入库,-,746,-
2023-02-18,黄河,刘家峡蓄水量,1730.92,(34.6)亿,-
2023-02-18,黄河,刘家峡出库,-,350,-
2023-02-18,黄河,兰州,1509.94,353,-
2023-02-18,黄河,下河沿,1229.1,552,-
2023-02-18,黄河,石嘴山,1086.26,581,-
2023-02-18,黄河,巴彦高勒,1050.91,701,-
2023-02-18,黄河,三湖河口,1018.13,713,-
2023-02-18,黄河,包头,1003.43,692,-
2023-02-18,黄河,头道拐,988.33,658,-
2023-02-18,黄河,万家寨蓄水量,972.1,(4.14)亿,-
2023-02-18,黄河,万家寨上出库,-,409,-
2023-02-18,黄河,万家寨下,898.68,409,-
2023-02-18,黄河,府谷,807.3,710,-
2023-02-18,黄河,吴堡,636.45,670,-
2023-02-18,黄河,龙门,378.43,679,-
2023-02-18,汾河,河津,371.04,39.3,-
2023-02-18,北洛河,状头,360.65,6.42,-
2023-02-18,泾河,张家山,419.62,4.51,-
2023-02-18,渭河,咸阳,372.84,28.2,-
2023-02-18,渭河,华县(二),337.93,79.8,-
2023-02-18,黄河,潼关,325.76,788,-
2023-02-18,黄河,史家滩蓄水量,316.91,(5.32)亿,-
2023-02-18,黄河,三门峡,274.03,900,-
2023-02-18,黄河,小浪底上蓄水量,261.11,(58.9)亿,-
2023-02-18,黄河,小浪底,133.71,437,-
2023-02-18,伊河,东湾,-,-,-
2023-02-18,伊河,陆浑坝上蓄水量,314.27,(4.70)亿,-
2023-02-18,伊河,陆浑坝上出库,-,-,-
2023-02-18,伊河,龙门镇,146.98,5.72,-
2023-02-18,洛河,卢氏,-,-,-
2023-02-18,洛河,故县水库蓄水量,528.82,(5.33)亿,-
2023-02-18,洛河,故县水库出库,-,-,-
2023-02-18,洛河,长水（二）,377.79,21.2,-
2023-02-18,洛河,白马寺,112.77,19.4,-
2023-02-18,伊洛河,黑石关,107.57,34.4,-
2023-02-18,丹河,山路坪,-,-,-
2023-02-18,沁河,五龙口,-,-,-
2023-02-18,沁河,武陟,98.32,9.15,-
2023-02-18,黄河,花园口,88.27,391,-
2023-02-18,黄河,夹河滩,71.03,345,-
2023-02-18,黄河,高村,57.08,305,-
2023-02-18,黄河,孙口,42.11,297,-
2023-02-18,大汶河,戴村坝,-,-,-
2023-02-18,东平湖,东平湖老湖蓄水量,41.21,(4.88)亿,-
2023-02-18,大汶河,出湖闸,-,-,-
2023-02-18,黄河,艾山,35.08,298,-
2023-02-18,黄河,泺口,23.34,267,-
2023-02-18,黄河,利津,8.08,234,-
2023-02-19,黄河,唐乃亥,2670.56,180,-
2023-02-19,黄河,龙羊峡入库,-,209,-
2023-02-19,黄河,龙羊峡蓄水量,2583.41,(178)亿,-
2023-02-19,黄河,龙羊峡出库,-,271,-
2023-02-19,黄河,刘家峡入库,-,428,-
2023-02-19,黄河,刘家峡蓄水量,1730.99,(34.7)亿,-
2023-02-19,黄河,刘家峡出库,-,340,-
2023-02-19,黄河,兰州,1509.89,337,-
2023-02-19,黄河,下河沿,1228.71,406,-
2023-02-19,黄河,石嘴山,1086.25,580,-
2023-02-19,黄河,巴彦高勒,1050.89,695,-
2023-02-19,黄河,三湖河口,1018.13,713,-
2023-02-19,黄河,包头,1003.4,680,-
2023-02-19,黄河,头道拐,988.38,683,-
2023-02-19,黄河,万家寨蓄水量,971.88,(4.09)亿,-
2023-02-19,黄河,万家寨上出库,-,265,-
2023-02-19,黄河,万家寨下,898.37,265,-
2023-02-19,黄河,府谷,807.11,634,-
2023-02-19,黄河,吴堡,636.49,692,-
2023-02-19,黄河,龙门,378.5,708,-
2023-02-19,汾河,河津,369.5,5.27,-
2023-02-19,北洛河,状头,360.65,6.42,-
2023-02-19,泾河,张家山,419.6,3.84,-
2023-02-19,渭河,咸阳,372.82,27.9,-
2023-02-19,渭河,华县(二),337.99,87.3,-
2023-02-19,黄河,潼关,325.78,803,-
2023-02-19,黄河,史家滩蓄水量,317.06,(5.44)亿,-
2023-02-19,黄河,三门峡,273.28,516,-
2023-02-19,黄河,小浪底上蓄水量,261.23,(59.2)亿,-
2023-02-19,黄河,小浪底,133.23,331,-
2023-02-19,伊河,东湾,-,-,-
2023-02-19,伊河,陆浑坝上蓄水量,314.25,(4.69)亿,-
2023-02-19,伊河,陆浑坝上出库,-,-,-
2023-02-19,伊河,龙门镇,146.97,5.35,-
2023-02-19,洛河,卢氏,-,-,-
2023-02-19,洛河,故县水库蓄水量,528.78,(5.33)亿,-
2023-02-19,洛河,故县水库出库,-,-,-
2023-02-19,洛河,长水（二）,377.78,20.5,-
2023-02-19,洛河,白马寺,112.69,12.5,-
2023-02-19,伊洛河,黑石关,107.93,39.2,-
2023-02-19,丹河,山路坪,-,-,-
2023-02-19,沁河,五龙口,-,-,-
2023-02-19,沁河,武陟,98.32,9.15,-
2023-02-19,黄河,花园口,88.38,444,-
2023-02-19,黄河,夹河滩,70.99,335,-
2023-02-19,黄河,高村,57,267,-
2023-02-19,黄河,孙口,42.07,286,-
2023-02-19,大汶河,戴村坝,-,-,-
2023-02-19,东平湖,东平湖老湖蓄水量,41.21,(4.88)亿,-
2023-02-19,大汶河,出湖闸,-,-,-
2023-02-19,黄河,艾山,35.03,293,-
2023-02-19,黄河,泺口,23.34,267,-
2023-02-19,黄河,利津,8.1,237,-
2023-02-20,黄河,唐乃亥,2670.57,182,-
2023-02-20,黄河,龙羊峡入库,-,200,-
